paper,source,section,page,kind,raw,link,context
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1029/2011GB004252Nat.Geosci122019Fleischer,",https://doi.org/10.1029/2011GB004252Nat.Geosci122019Fleischer,"Haverd FHofhansl JAHolm BKruijt FLeung BEMedlyn LMMercado RJNorby BPak CVon Randow CAQuesada KJSchaap OJValverde-Barrantes Y.-PWang XYang SZaehle QZhu DMLapola 10.1029/2011GB004252Nat.Geosci122019Fleischer, K., Rammig, A., De Kauwe, M. G., Walker, A. P., Domingues, T. F., Fuchslueger, L., Garcia, S., Goll, D. S., Gran- dis, A., Jiang, M., Haverd, V., Hofhansl, F.,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41561-019-0404-9Earth-Sci.Rev401996Föllmi,",https://doi.org/10.1038/s41561-019-0404-9Earth-Sci.Rev401996Föllmi,", Nat. Geosci., 12, 736- 741, https://doi.org/10.1038/s41561-019-0404-9, 2019. The phosphorus cycle, phosphogenesis and marine phosphate-rich deposits KBFöllmi 10.1038/s41561-019-0404-9Earth-Sci.Rev401996Föllmi, K. B.: The phosphorus cycle, phosphogenesis and ma- rine phosphate-rich deposits, Earth-Sci. Rev., 40, 55-124, https://doi.org/10.1016/0012-8252(95)00049-6, 19"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1016/0012-8252(95)00049-6Nat.Commun116372020,https://doi.org/10.1016/0012-8252(95)00049-6Nat.Commun116372020,"ta-analysis shows pervasive phosphorus limitation of aboveground plant production in natural terrestrial ecosystems EHou YLuo YKuang CChen XLu LJiang XLuo DWen 10.1016/0012-8252(95)00049-6Nat.Commun116372020 Hou, E., Luo, Y., Kuang, Y., Chen, C., Lu, X., Jiang, L., Luo, X., and Wen, D.: Global meta-analysis shows perva- sive phosphorus limitation of aboveground pla"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41467-020-14492-wClimateChangeCACambridge,",https://doi.org/10.1038/s41467-020-14492-wClimateChangeCACambridge,"l ecosystems, Nat. Commun., 11, 637, https://doi.org/10.1038/s41467-020-14492-w, 2020. JTHoughton YDing DJGriggs MNoguer PJVan Der Linden XDai KMaskell Johnson 10.1038/s41467-020-14492-wClimateChangeCACambridge, UK Cambridge University Press 2001. 2001 Houghton, J. T., Ding, Y., Griggs, D. J., Noguer, M., van der Linden, P. J., Dai, X., Maskell, K., and Johnson, C. A."
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1126/science.1091390Science3022003Hungate,",https://doi.org/10.1126/science.1091390Science3022003Hungate,": Climate Change 2001: The Scientific Basis, Cambridge University Press, Cambridge, UK, 2001. Nitrogen and climate change BAHungate JSDukes MRShaw YLuo CBField 10.1126/science.1091390Science3022003Hungate, B. A., Dukes, J. S., Shaw, M. R., Luo, Y., and Field, C. B.: Nitrogen and climate change, Science, 302, 1512-1513, https://doi.org/10.1126/science.1091390, 200"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1126/science.1091390Nat.Plants2160242016,https://doi.org/10.1126/science.1091390Nat.Plants2160242016,"e WJetz JCavender-Bares RPavlick DSchimel FWDavis GPAsner RGuralnick JKattge AMLatimer PMoorcroft MESchaepman MPSchildhauer FDSchneider FSchrodt UStahl SLUstin 10.1126/science.1091390Nat.Plants2160242016 Jetz, W., Cavender-Bares, J., Pavlick, R., Schimel, D., Davis, F. W., Asner, G. P., Guralnick, R., Kattge, J., Latimer, A. M., Moorcroft, P., Schaepman, M. E.,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1038/nplants.2016.242001CRCpressBocaRaton,",https://doi.org/10.1038/nplants.2016.242001CRCpressBocaRaton,"rsity from space, Nat. Plants, 2, 16024, https://doi.org/10.1038/nplants.2016.24, 2016. Laboratory guide for conducting soil tests and plant analysis JBJonesJr 10.1038/nplants.2016.242001CRCpressBocaRaton, US Jones Jr., J. B.: Laboratory guide for conducting soil tests and plant analysis, CRC press, Boca Raton, US, 76-77, https://doi.org/10.1201/9781420025293, IS"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1139/x87-165Can.J.For.Res17,https://doi.org/10.1139/x87-165Can.J.For.Res17,"-77, https://doi.org/10.1201/9781420025293, ISBN: 9780429132117, 2001. Some climatic aspects of biomass productivity of white spruce stem wood LAJozsa JMPowell 10.1139/x87-165Can.J.For.Res17 1987 Jozsa, L. A. and Powell, J. M.: Some climatic aspects of biomass productivity of white spruce stem wood, Can. J. For. Res., 17, 1075-1079, https://doi.org"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1139/x87-165P.Natl.Acad.Sci.USA,https://doi.org/10.1139/x87-165P.Natl.Acad.Sci.USA,"vity of white spruce stem wood, Can. J. For. Res., 17, 1075-1079, https://doi.org/10.1139/x87-165, 1987. Climate change impacts on forestry APKirilenko RASedjo 10.1139/x87-165P.Natl.Acad.Sci.USA 104 2007 Kirilenko, A. P. and Sedjo, R. A.: Climate change impacts on forestry, P. Natl. Acad. Sci. USA, 104, 19697-19702, https://doi.org/10.1073/pnas.0701424"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1073/pnas.0701424104PlantSoil4162017Kramer-Walter,",https://doi.org/10.1073/pnas.0701424104PlantSoil4162017Kramer-Walter,"07. Root nutrient concentration and biomass allocation are more plastic than morphological traits in response to nutrient limitation KRKramer-Walter DCLaughlin 10.1073/pnas.0701424104PlantSoil4162017Kramer-Walter, K. R. and Laughlin, D. C.: Root nutrient concentra- tion and biomass allocation are more plastic than morphological traits in response to nutrient limitation,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1007/s11104-017-3234-9LandCoverAtlasofthe,https://doi.org/10.1007/s11104-017-3234-9LandCoverAtlasofthe,"ation are more plastic than morphological traits in response to nutrient limitation, Plant Soil, 416, 539-550, https://doi.org/10.1007/s11104-017-3234-9, 2017. 10.1007/s11104-017-3234-9LandCoverAtlasofthe People's Republic of China Editorial Board: Land Cover Atlas of the People's Republic of China (1 : 1000000) Beijing, China China Map Publishing House 2017 Lan"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1890/06-2057.1Ecology892008LeBauer,",https://doi.org/10.1890/06-2057.1Ecology892008LeBauer,"Publishing House, Beijing, China, 2017. Nitrogen limitation of net primary productivity in terrestrial ecosystems is globally distributed DSLebauer KKTreseder 10.1890/06-2057.1Ecology892008LeBauer, D. S. and Treseder, K. K.: Nitrogen limitation of net primary productivity in terrestrial ecosystems is globally distributed, Ecology, 89, 371-379, https://doi"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1890/06-2057.1EarthSyst.Sci.Data10,https://doi.org/10.1890/06-2057.1EarthSyst.Sci.Data10,"n RSkjelvan IStocker BDTian HTilbrook BTubiello FNVan Der Laan-Luijkx ITVan Der Werf GRVan Heuven SViovy NVuichard NWalker APWatson AJWiltshire AJZaehle SZhu D 10.1890/06-2057.1EarthSyst.Sci.Data10 2017. 2018 Le Quéré, C., Andrew, R. M., Friedlingstein, P., Sitch, S., Pongratz, J., Manning, A. C., Korsbakken, J. I., Peters, G. P., Canadell, J. G., Jackson"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1046/j.0269-8463.2004.00805.xFunct.Ecol182004Lovelock,",https://doi.org/10.1046/j.0269-8463.2004.00805.xFunct.Ecol182004Lovelock,"fect of nutrient enrichment on growth, photosynthesis and hydraulic conductance of dwarf mangroves in Panama CELovelock ICFeller KLMckee BM JEngelbrecht MCBall 10.1046/j.0269-8463.2004.00805.xFunct.Ecol182004Lovelock, C. E., Feller, I. C., Mckee, K. L., Engelbrecht, B. M. J., and Ball, M. C.: The effect of nutrient enrich- ment on growth, photosynthesis and hydraulic conduct"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1046/j.0269-8463.2004.00805.xNewPhytol1722006Lovelock,",https://doi.org/10.1046/j.0269-8463.2004.00805.xNewPhytol1722006Lovelock,"-8463.2004.00805.x, 2004. Differences in plant function in phosphorus-and nitrogen-limited mangrove ecosystems CELovelock ICFeller MCBall BM JEngelbrecht MLEwe 10.1046/j.0269-8463.2004.00805.xNewPhytol1722006Lovelock, C. E., Feller, I. C., Ball, M. C., Engelbrecht, B. M. J., and Ewe, M. L.: Differences in plant function in phosphorus-and nitrogen-limited mangrove ecosystems,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1111/j.1469-8137.2006.01851.xP.Natl.Acad.Sci.USA,https://doi.org/10.1111/j.1469-8137.2006.01851.xP.Natl.Acad.Sci.USA,"ou QZhang PShi XLiu XWu LZhang XWei LDai KZhang YSun SXue WZhang DXiong LDeng BLiu LZhou CZhang XZheng JCao YHuang NHe GZhou YBai ZXie ZTang BWu JFang GLiu GYu 10.1111/j.1469-8137.2006.01851.xP.Natl.Acad.Sci.USA 115 2001. 2010. 2018 Lu, F., Hu, H., Sun, W., Zhu, J., Liu, G., Zhou, W., Zhang, Q., Shi, P., Liu, X., Wu, X., Zhang, L., Wei, X., Dai, L., Zhang, K., Sun, Y.,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1073/pnas.1700294115BioScience545420040731:PNLOER]2.0.CO;2,",https://doi.org/10.1073/pnas.1700294115BioScience545420040731:PNLOER]2.0.CO;2,"stem responses to rising atmospheric carbon dioxide YLuo BSu WSCurrie JSDukes AFinzi UHartwig BHungate REMcmurtrie ROren WJParton DEPataki RMShaw DRZak CBField 10.1073/pnas.1700294115BioScience545420040731:PNLOER]2.0.CO;2, 2004 Luo, Y., Su, B., Currie, W. S., Dukes, J. S., Finzi, A., Hartwig, U., Hungate, B., McMurtrie, R. E., Oren, R., Parton, W. J., Pataki, D. E., Shaw, R. M.,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1016/S0378-1127(99)00207-8J.Hydrol3382007McVicar,",https://doi.org/10.1016/S0378-1127(99)00207-8J.Hydrol3382007McVicar,"atially distributing monthly reference evapotranspiration and pan evaporation considering topographic influences TRMcvicar TGVan Niel LLi MFHutchinson XMu ZLiu 10.1016/S0378-1127(99)00207-8J.Hydrol3382007McVicar, T. R., Van Niel, T. G., Li, L., Hutchinson, M. F., Mu, X., and Liu, Z.: Spatially distributing monthly reference evapotranspiration and pan evaporation consid-"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1016/j.jhydrol.2007.02.018Forestry541981Miller,",https://doi.org/10.1016/j.jhydrol.2007.02.018Forestry541981Miller,"ing topographic influences, J. Hydrol., 338, 196-220, https://doi.org/10.1016/j.jhydrol.2007.02.018, 2007. Forest Fertilization: Some Guiding Concepts HGMiller 10.1016/j.jhydrol.2007.02.018Forestry541981Miller, H. G.: Forest Fertilization: Some Guiding Concepts, Forestry, 54, 157-167, https://doi.org/10.1093/forestry/54.2.157, 1981. CO 2 enhancement of forest producti"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1073/pnas.1006463107Stemtissuephosphorusasan,https://doi.org/10.1073/pnas.1006463107Stemtissuephosphorusasan,"O 2 enhancement of forest productivity constrained by limited nitrogen availability RJNorby JMWarren CMIversen BEMedlyn REMcmurtrie SEParks AMHaigh GCCresswell 10.1073/pnas.1006463107Stemtissuephosphorusasan index of the phosphorus status of Banksia ericifolia L. f 2010. 2000 107 Plant Soil Norby, R. J., Warren, J. M., Iversen, C. M., Medlyn, B. E., and McMurtrie,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1023/A:1026563926187Ecology902009Porder,",https://doi.org/10.1023/A:1026563926187Ecology902009Porder,"Soil, 227, 59-65, https://doi.org/10.1023/A:1026563926187, 2000. Climate and soil-age constraints on nutrient uplift and retention by plants SPorder OAChadwick 10.1023/A:1026563926187Ecology902009Porder, S. and Chadwick, O. A.: Climate and soil-age constraints on nutrient uplift and retention by plants, Ecology, 90, 623-636, https://doi.org/10.1890/07-1739.1, 2"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1890/07-1739.1BiomassBioenerg352011Poudel,",https://doi.org/10.1890/07-1739.1BiomassBioenerg352011Poudel,"7-1739.1, 2009. Effects of climate change on biomass production and substitution in northcentral Sweden BCPoudel RSathre LGustavsson JBergh ALundström RHyvönen 10.1890/07-1739.1BiomassBioenerg352011Poudel, B. C., Sathre, R., Gustavsson, L., Bergh, J., Lundström, A., and Hyvönen, R.: Effects of climate change on biomass production and substitution in north- centra"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1016/j.biombioe.2011.08.005Oecologia1021995Raaimakers,",https://doi.org/10.1016/j.biombioe.2011.08.005Oecologia1021995Raaimakers,"2011. Photosynthetic rates in relation to leaf phosphorus content in pioneer versus climax tropical rainforest trees DRaaimakers RG ABoot PDijkstra SPot TPons 10.1016/j.biombioe.2011.08.005Oecologia1021995Raaimakers, D., Boot, R. G. A., Dijkstra, P., Pot, S., and Pons, T.: Photosynthetic rates in relation to leaf phosphorus content in pio- neer versus climax tropical rainfo"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1111/nph.13521NewPhytol2082015Reed,",https://doi.org/10.1111/nph.13521NewPhytol2082015Reed,"statistical com- puting, Vienna, 2019. Incorporating phosphorus cycling into global modeling efforts: a worthwhile, tractable endeavor SCReed XYang PEThornton 10.1111/nph.13521NewPhytol2082015Reed, S. C., Yang, X., and Thornton, P. E.: Incorporat- ing phosphorus cycling into global modeling efforts: a worthwhile, tractable endeavor, New Phytol., 208, 324-"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1111/nph.13521P.Natl.Acad.Sci.USA,https://doi.org/10.1111/nph.13521P.Natl.Acad.Sci.USA,"Phytol., 208, 324-329, https://doi.org/10.1111/nph.13521, 2015. Global patterns of plant leaf N and P in relation to temperature and latitude PBReich JOleksyn 10.1111/nph.13521P.Natl.Acad.Sci.USA 101 2004 Reich, P. B. and Oleksyn, J.: Global patterns of plant leaf N and P in relation to temperature and latitude, P. Natl. Acad. Sci. USA, 101, 11001-11006"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1073/pnas.0403588101J.Adv.Model.EarthSyst,https://doi.org/10.1073/pnas.0403588101J.Adv.Model.EarthSyst,"ties for land surface modeling WShangguan YDai BLiu AZhu QDuan LWu DJi AYe HYuan QZhang DChen MChen JChu YDou JGuo HLi JLi LLiang XLiang HLiu SLiu CMiao YZhang 10.1073/pnas.0403588101J.Adv.Model.EarthSyst 5 2013 Shangguan, W., Dai, Y., Liu, B., Zhu, A., Duan, Q., Wu, L., Ji, D., Ye, A., Yuan, H., Zhang, Q., Chen, D., Chen, M., Chu, J., Dou, Y., Guo, J., Li, H.,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1002/jame.20026J.Adv.Model.EarthSyst,https://doi.org/10.1002/jame.20026J.Adv.Model.EarthSyst,"212-224, https://doi.org/10.1002/jame.20026, 2013. Mapping the global depth to bedrock for land surface modeling WShangguan THengl JMendes De Jesus HYuan YDai 10.1002/jame.20026J.Adv.Model.EarthSyst 9 2017 Shangguan, W., Hengl, T., Mendes de Jesus, J., Yuan, H., and Dai, Y.: Mapping the global depth to bedrock for land surface modeling, J. Adv. Model. Eart"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1002/2016MS000686Ecol.Appl252015Singh,",https://doi.org/10.1002/2016MS000686Ecol.Appl252015Singh,"ging spectroscopy algorithms for mapping canopy foliar chemical and morphological traits and their uncer-tainties ASingh SPSerbin BEMcneil CCKingdon PATownsend 10.1002/2016MS000686Ecol.Appl252015Singh, A., Serbin, S. P., McNeil, B. E., Kingdon, C. C., and Townsend, P. A.: Imaging spectroscopy algorithms for mapping canopy foliar chemical and morphological tra"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1890/14-2098.1RemoteSens.Environ1142010,https://doi.org/10.1890/14-2098.1RemoteSens.Environ1142010,"iar protein and polyphenols for trees and grass using hyperspectral imagery AKSkidmore JGFerwerda OMutanga SEVan Wieren MPeel RCGrant HH TPrins FBBalcik VVenus 10.1890/14-2098.1RemoteSens.Environ1142010 Skidmore, A. K., Ferwerda, J. G., Mutanga, O., Van Wieren, S. E., Peel, M., Grant, R. C., Prins, H. H. T., Balcik, F. B., and Venus, V.: Forage quality of sava"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1016/j.rse.2009.08.010EarthFuture52017Sun,",https://doi.org/10.1016/j.rse.2009.08.010EarthFuture52017Sun,"trial ecosystems in carbon cycle models YSun SPeng DSGoll PCiais BGuenet MGuimberteau PHinsinger IAJanssens JPeñuelas SPiao BPoulter AViolette XYang YYin HZeng 10.1016/j.rse.2009.08.010EarthFuture52017Sun, Y., Peng, S., Goll, D. S., Ciais, P., Guenet, B., Guim- berteau, M., Hinsinger, P., Janssens, I. A., Peñuelas, J., Piao, S., Poulter, B., Violette, A., Yang, X"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1002/2016EF000472CarbonpoolsinChina,https://doi.org/10.1002/2016EF000472CarbonpoolsinChina,"oi.org/10.1002/2016EF000472, 2017. XTang XZhao YBai ZTang WWang YZhao HWan ZXie XShi BWu GWang JYan KMa SDu SLi SHan YMa HHu NHe YYang WHan HHe GYu JFang GZhou 10.1002/2016EF000472CarbonpoolsinChina's terrestrial ecosystems: New estimates based on an intensive field survey 2018 115 Tang, X., Zhao, X., Bai, Y., Tang, Z., Wang, W., Zhao, Y., Wan, H., Xie, Z."
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1073/pnas.1700291115P.Natl.Acad.Sci.USA,https://doi.org/10.1073/pnas.1700291115P.Natl.Acad.Sci.USA,"n in relation to productivity in China's terrestrial ecosystems ZTang WXu GZhou YBai JLi XTang DChen QLiu WMa GXiong HHe NHe YGuo QGuo JZhu WHan HHu JFang ZXie 10.1073/pnas.1700291115P.Natl.Acad.Sci.USA 115 2018 Tang, Z., Xu, W., Zhou, G., Bai, Y., Li, J., Tang, X., Chen, D., Liu, Q., Ma, W., Xiong, G., He, H., He, N., Guo, Y., Guo, Q., Zhu, J., Han, W., Hu, H"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1073/pnas.1700295114Nat.Clim.Chang92019,https://doi.org/10.1073/pnas.1700295114Nat.Clim.Chang92019,"Sundert SPiao PC DNewton MJHovenden DMBlumenthal YYLiu CMüller KWinter CBField WViechtbauer CJVan Lissa MRHoosbeek MWatanabe TKoike VOLeshyk HWPolley OFranklin 10.1073/pnas.1700295114Nat.Clim.Chang92019 Terrer, C., Jackson, R. B., Prentice, I. C., Keenan, T. F., Kaiser, C., Vicca, S., Fisher, J. B., Reich, P. B., Stocker, B. D., Hungate, B. A., Peñuelas, J., M"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41558-019-0545-2Nat.Geosci32010Thomas,",https://doi.org/10.1038/s41558-019-0545-2Nat.Geosci32010Thomas,"ps://doi.org/10.1038/s41558-019-0545-2, 2019. Increased tree carbon storage in response to nitrogen deposition in the US RQThomas CDCanham KCWeathers CLGoodale 10.1038/s41558-019-0545-2Nat.Geosci32010Thomas, R. Q., Canham, C. D., Weathers, K. C., and Goodale, C. L.: Increased tree carbon storage in response to nitrogen deposition in the US, Nat. Geosci., 3, 13-17,"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,10.1038/ngeo721Glob.Biogeochem.Cycle212007,https://doi.org/10.1038/ngeo721Glob.Biogeochem.Cycle212007,"nfluence of carbon-nitrogen cycle coupling on land model response to CO 2 fertilization and climate variability PEThornton J.-FLamarque NARosenbloom NMMahowald 10.1038/ngeo721Glob.Biogeochem.Cycle212007 GB Thornton, P. E., Lamarque, J.-F., Rosenbloom, N. A., and Mahowald, N. M.: Influence of carbon-nitrogen cycle cou- pling on land model response to CO 2 ferti"
essd-13-5337-2021.pdf,grobid_tei,full_tei_text,,doi,"10.1029/2006GB002868Biogeochemistry982010Tian,",https://doi.org/10.1029/2006GB002868Biogeochemistry982010Tian,"10.1029/2006GB002868, 2007. Pattern and variation of C : N : P ratios in China's soils: a synthesis of observational data HTian GChen CZhang JMMelillo CA SHall 10.1029/2006GB002868Biogeochemistry982010Tian, H., Chen, G., Zhang, C., Melillo, J. M., and Hall, C. A. S.: Pattern and variation of C : N : P ratios in China's soils: a synthesis of observational data, Bio"
